1742,436,311,,2,B-,vi,,,
1744,437,312,,1,B-,viio7/V,,,
1746,437,312,,2,B-,V,,,
1748,438,313,,1,B-,V43,Recapitulation,Second Subject Group,Theme j
1754,439,314,,2,B-,I6,,,
1756,440,315,,1,B-,V43,Recapitulation,Second Subject Group,Theme j
1762,441,316,,2,B-,I6,,,
1764,442,317,,1,None,None,Recapitulation,Second Subject Group,Theme k'
1766,442,317,,2,B-,vi,,,
1768,443,318,,1,B-,viio7/V,,,
1770,443,318,,2,E-,V/V,,,
1771,443,318,,2.5,E-,i6,,,
1772,444,319,,1,E-,I6,Recapitulation,Second Subject Group,Theme k'
1774,444,319,,2,E-,vi,,,
1776,445,320,,1,E-,viio7/V,,,
1778,445,320,,2,A-,V/V,,,
1779,445,320,,2.5,A-,i6,,,
1780,446,321,,1,A-,I6,Recapitulation,Second Subject Group,Theme k''
1782,446,321,,2,E-,bII,,,
1784,447,322,,1,E-,viio7,,,
1786,447,322,,2,E-,I,,,
1789,448,323,,1.5,None,None,Recapitulation,Second Subject Group,Theme l
1790,448,323,,2,E-,V7,,,
1793,449,324,,1.5,E-,I,Recapitulation,Second Subject Group,Theme l
1794,449,324,,2,E-,V7,,,
1796,450,325,,1,E-,I,,,
1797,450,325,,1.5,E-,V7,Recapitulation,Second Subject Group,Theme l
1800,451,326,,1,E-,I,,,
1801,451,326,,1.5,B-,V65/V,Recapitulation,Second Subject Group,Theme m
1803,451,326,,2.5,B-,V7/V,,,
1805,452,327,,1.5,B-,I64,,,
1807,452,327,,2.5,B-,V43/V,,,
1808,453,328,,1,B-,I64,,,
1823,456,331,,2.5,B-,V7,,,
1824,457,332,,1,B-,I,,,
1826,457,332,,2,None,None,Recapitulation,Coda,Theme n
1828,458,333,,1,e-,i6,,,
1830,458,333,,2,e-,i,,,
1832,459,334,,1,e-,V6,,,
1834,459,334,,2,e-,V,,,
1836,460,335,,1,e-,i,,,
1838,460,335,,2,e-,i6,,,
1840,461,336,,1,B-,i64,,,
1842,461,336,,2,B-,I64,,,
1844,462,337,,1,B-,V7,,,
1848,463,338,,1,B-,I,,,
1852,464,339,,1,E-,I6,Recapitulation,Coda,Theme n'
1854,464,339,,2,E-,I,,,
1856,465,340,,1,E-,V6,,,
1858,465,340,,2,E-,V,,,
1860,466,341,,1,E-,I,,,
1862,466,341,,2,E-,I6,,,
1864,467,342,,1,B-,I64,,,
1868,468,343,,1,B-,V7,,,
1872,469,344,,1,B-,V7/IV,Recapitulation,Coda,Theme o
1875,469,344,,2.5,B-,V42,,,
1876,470,345,,1,B-,V7/IV,,,
1877,470,345,,1.5,B-,V42,,,
1878,470,345,,2,B-,V7/IV,,,
1879,470,345,,2.5,B-,V65/ii,,,
1880,471,346,,1,B-,ii,,,
1881,471,346,,1.5,B-,V65/ii,,,
1882,471,346,,2,B-,ii,,,
1883,471,346,,2.5,B-,ii6,,,
1884,472,347,,1,B-,V65/V,,,
1886,472,347,,2,B-,V7,,,
1888,473,348,,1,B-,I64,,,
1890,473,348,,2,B-,V7,,,
1892,474,349,,1,B-,I64,,,
1894,474,349,,2,B-,V7,,,
1896,475,350,,1,B-,I64,,,
1898,475,350,,2,B-,V,,,
1900,476,351,,1,B-,I64,Recapitulation,Coda,Theme t
1902,476,351,,2,B-,V,,,
1904,477,352,,1,B-,I64,,,
1906,477,352,,2,c,V,,,
1908,478,353,,1,c,i,Recapitulation,Coda,Theme t
1910,478,353,,2,c,V,,,
1912,479,354,,1,c,i,,,
1916,480,355,,1,d,i,Recapitulation,Coda,Theme t
1918,480,355,,2,d,V,,,
1920,481,356,,1,d,i,,,
1924,482,357,,1,e-,i,Recapitulation,Coda,Theme t
1926,482,357,,2,e-,V,,,
1928,483,358,,1,e-,i,,,
1932,484,359,,1,e-,V/V,Recapitulation,Coda,Theme t'
1934,484,359,,2,e-,i,,,
1936,485,360,,1,e-,viio/V,,,
1940,486,361,,1,e-,V7/V,,,
1944,487,362,,1,e-,V,Recapitulation,Coda,Theme n''''
1948,488,363,,1,e-,i6,,,
1950,488,363,,2,e-,i,,,
1952,489,364,,1,e-,V6,,,
1954,489,364,,2,e-,V,,,
1956,490,365,,1,e-,i,,,
1958,490,365,,2,e-,i6,,,
1960,491,366,,1,B-,I64,,,
1964,492,367,,1,None,None,Recapitulation,Coda,Theme n'''''
1988,498,373,,1,None,None,Recapitulation,Coda,Theme u
1996,500,375,,1,B-,V7,,,
2003.5,501,376,,2.75,None,None,Recapitulation,Coda,Theme a''''
2004,502,377,,1,B-,I,,,
2007.5,502,377,,2.75,B-,V65/ii,,,
2008,503,378,,1,B-,ii,,,
2011.5,503,378,,2.75,B-,V65/ii,,,
2012,504,379,,1,B-,ii,,,
2015.5,504,379,,2.75,B-,V65/iii,,,
2016,505,380,,1,B-,iii,,,
2019.5,505,380,,2.75,B-,V65/iii,,,
2020,506,381,,1,B-,iii,,,
2023.5,506,381,,2.75,B-,V65/IV,,,
2024,507,382,,1,B-,IV,,,
2032,509,384,,1,B-,V7,,,
2039,510,385,,2.5,None,None,Recapitulation,Coda,Theme a'''''
2040,511,386,,1,B-,I64,,,
2056,515,390,,1,None,None,Recapitulation,Coda,Theme a''''''
2068,518,393,,1,B-,V7,,,
2072,519,394,,1,B-,I64,Recapitulation,Coda,Theme a'''''''
2084,522,397,,1,B-,V7,,,
2091,523,398,,2.5,B-,I,,,
2092,524,399,,1,B-,V7,,,
2095,524,399,,2.5,B-,I,,,
2096,525,400,,1,B-,V7,,,
2099,525,400,,2.5,B-,I,,,
2100,526,401,,1,B-,V7,,,
2103,526,401,,2.5,B-,I,,,
